============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    348        5059.33          45483              0  75dc269b88a65b88  74f4aaf24629a96f
    349       0.333333              3              1  75dc269b88a65b88  75181e2c02482307
    350       0.666666              6              0  75dc269b88a65b88  779c1e9cf9c896d2
    351        1.66667              6              0  75dc269b88a65b88  78aaae99597b8b2e
    352       0.666666              7              1  75dc269b88a65b88  7df33b82785e624e
    353        1.33333             10              0  75dc269b88a65b88  89f5ecd3a57e696f
    354        853.332            969              2  75dc269b88a65b88  8a7bb24aa4cf5a58
    355       0.333333              4              1  75dc269b88a65b88  8b61c02f64ddb444
    356          37962         394011              0  75dc269b88a65b88  98e81a33db4ac0d8
    357       0.666666              4              1  75dc269b88a65b88  abc9557a98427d36
    358        1006.67            306             40  75dc269b88a65b88  af7d91428f33bb6b
    359       0.333333              2              0  75dc269b88a65b88  b14d2ac13c6e5f59
    360        5.33333              4              1  75dc269b88a65b88  b389fe4a0ee2e1a7
    361              4             22              8  75dc269b88a65b88  b465998c37a61977
    362        2.33333             18              0  75dc269b88a65b88  b591bfaf39e3fc4b
    363        1.66667             13              1  75dc269b88a65b88  b9b19b6a53a2591b
    364       0.333333              3              1  75dc269b88a65b88  c7190e5b1b3bb91e
    365        123.333            111              4  75dc269b88a65b88  ca27ed863c309e6a
    366       0.999999              9              1  75dc269b88a65b88  d091a8bb69cf197a
    367        5065.99          45519              1  75dc269b88a65b88  d45bbfd3a712fbeb
    368       0.666666              8              1  75dc269b88a65b88  d5f3c7fc4ffbeda2
    369       0.333333              4              0  75dc269b88a65b88  d9f00a4a21dc5e72
    370        2.66666              4              0  75dc269b88a65b88  df9a41722008cbc7
    371       0.333333              4              1  75dc269b88a65b88  e8cc2dd3cae078d6
    372              3             25              0  75dc269b88a65b88  f6e9025ebec44741
    373        8.99999              6              1  75dc269b88a65b88  ff4000a085925a00
    374              0              0            295  7669b1ba2e4eccf1  a9a1e46de699a5ff
    375        75.3333             63              6  7f5a4f49c31b6ab8  645c7dede2e8b352
    376        7.66666             23              5  8a568edd1695b3f2  0910870b81b09255
    377        18.3333             95              5  8a568edd1695b3f2  0ae0f5ba1d8bb49a
    378        1.66667             20              0  8a568edd1695b3f2  0d295050b84a89de
    379        2.33333             26              0  8a568edd1695b3f2  10f670adc1afc257
    380        9.99999             30              0  8a568edd1695b3f2  1187561b08064f92
    381        2.33333             21              5  8a568edd1695b3f2  1857d6144c2054cb
    382        1.66667             20              5  8a568edd1695b3f2  1a13ed82babb752c
    383        3.33333             26              0  8a568edd1695b3f2  28bfc348e91bab27
    384             12             36              0  8a568edd1695b3f2  2c853bc444467989
    385        3.33333             10              5  8a568edd1695b3f2  2f80b8c658fdfbe7
    386        5.66666             32              0  8a568edd1695b3f2  3cd9a59fe7df2fbf
    387        64.3333             19              5  8a568edd1695b3f2  42e670bfaa6bcdd7
    388           1384            150             10  8a568edd1695b3f2  4b5e8728357b011a
