============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    298        6.99999             46              0  b8389ad815922221  a9eeb5ccb5588b79
    299        6.66666             62              0  b8389ad815922221  aac318426155b6fa
    300        2.66666             26              1  b8389ad815922221  aeb8cfc7d8e99022
    301        4.33333             41              0  b8389ad815922221  b66ef69ccb7fa951
    302              5             56              1  b8389ad815922221  c2bcff690d6715ac
    303        1444.67            656              1  b8389ad815922221  c6b458c6dbba0a71
    304              4             41              1  b8389ad815922221  d0c20e47cb68f9fd
    305        5.66666             59              1  b8389ad815922221  dc28ff4ff3bab7ab
    306        5.33333             53              1  b8389ad815922221  deec6657d76756a8
    307        4.66666             39              1  b8389ad815922221  e626d1fdde5d3c0d
    308          14015          25403            122  b8389ad815922221  e988a23ceab2e16b
    309        3.66666             28              0  b8389ad815922221  eaef1f41be157457
    310             19             66              1  b8389ad815922221  ef5b68e52602c919
    311             13             41              1  b8389ad815922221  efe429ac731b187c
    312        2.33333             28              0  b8389ad815922221  f0069889e472045b
    313        152.333            160              0  b8389ad815922221  f34be65164d78908
    314           2498           4714             32  b8389ad815922221  f939831202918a23
    315        7.99999             34              0  b8389ad815922221  fa6080e8d8898b4e
    316        4.66666             29              0  b8389ad815922221  fa8fbf6844e13196
    317              3             18              0  b8389ad815922221  fb8ec858edaca696
    318        1966.66           2801             43  b8389ad815922221  fef88af7ad047e55
    319             18             23              0  c4cdbec695f30792  0e24b0e950a50fc4
    320        1.66667              3              1  c4cdbec695f30792  15c87ee749bed1eb
    321       0.666666              6              0  c4cdbec695f30792  4296d910ee98536f
    322        25.6666             52              0  c4cdbec695f30792  b7b85f6218bcfc0c
    323        3326.33           2923             33  c4cdbec695f30792  f4466e9eaacefb45
    324              0              0            291  ca0cf8060ff7f195  b3220072d27662d5
    325        4.33333              5              1  d5b61d6063e46095  06b853d503c16b9d
    326       0.999999              8              1  d5b61d6063e46095  0d8a4571fe585ca0
    327              3             16              2  d5b61d6063e46095  270c08dbc918af6d
    328        3.33333             36              1  d5b61d6063e46095  35800e73700f266e
    329       0.666666              5              1  d5b61d6063e46095  55c8a27e4c745a24
    330             20             12              2  d5b61d6063e46095  5859ac4029de7e5f
    331       0.333333              4              1  d5b61d6063e46095  5cc927fb66bc88b4
    332        1.33333             16              1  d5b61d6063e46095  6282fb9c8c0b0d50
    333          11841          16100            198  d5b61d6063e46095  72fd166a582a90f2
    334       0.999999              6              1  d5b61d6063e46095  8ad6aa99594e6440
    335        1107.67           1983             16  d5b61d6063e46095  90e5bc1c3b5b9070
    336              4              5              0  d5b61d6063e46095  a4b1c010fe3bc2dd
    337           1910           5590             29  d5b61d6063e46095  b0a628cb4c51a379
    338        8013.33           3734            147  d5b61d6063e46095  c6c32bdb93d08c2a
    339       0.333333              1              0  d5b61d6063e46095  c89cca75ac4bb02f
    340           1509            797              3  d5b61d6063e46095  cca5f5a5c49fbaf1
    341       0.999999              4              1  d5b61d6063e46095  d9c9601eccc91db8
    342       0.333333              2              1  d5b61d6063e46095  ddd9720d62312e43
    343        334.333            145              2  d5b61d6063e46095  e0bfafccf8baf1fe
    344        75.9999              5              1  d5b61d6063e46095  e3211a0bfbb35429
    345       0.999999              5              0  d5b61d6063e46095  e9d036b406c67b40
    346       0.999999              5              1  d5b61d6063e46095  f1ae5a03c870f946
