============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
     17          41216           2560            702  9b6b67663caff197  22bb6da8a0416390
     18            134             14              2  9b6b67663caff197  6862616b2eb03d7a
     19             55              4              0  9b6b67663caff197  754f937a72a32e15
     20            310              9              2  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16579           6299            166  9b6b67663caff197  ea58e854dec6c4c0
     23            836             27             15  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22028e+08       43253760        1643599  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560            115  9b6b67663caff197  fa8ea32b53831861
     26            160              8              2  a56d04c363e13700  098c78d9fa04e08a
     27          24875          10366            170  a56d04c363e13700  1776424a4a9e8336
     28           7652           3443              0  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30            153              4              2  a56d04c363e13700  3b6df67f33774bd2
     31           2799           1568             62  a56d04c363e13700  60c4d4d4e0412413
     32          24581           6136            408  a56d04c363e13700  6689142888329f8c
     33          10838           5147            168  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            250             15              2  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             91  abc675ef47e07b7f  174779975e86f455
     37            751             27             10  abc675ef47e07b7f  1992fcee9a199399
     38            129              7              2  abc675ef47e07b7f  87e7f12c017876ea
     39          13532           6134             74  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              3  abc675ef47e07b7f  adc0e7a2a634810f
     41            124              4              4  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             58  abc675ef47e07b7f  be993a2c079f97e1
     43            144              9              2  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88733e+08       34078720        1319735  abc675ef47e07b7f  e32e62722cfb2564
     45          50211           3840            440  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 31
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.44345e+07       23803244         442482  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          20607           8077            108  26eabfaf49b46807  133f55f2648fecce
      7          43408          12844            217  26eabfaf49b46807  53360b0d29e60035
      8          19270           5376             77  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            223             12              2  26eabfaf49b46807  a5b9dd26ead2f771
     11            251             18              3  26eabfaf49b46807  dc68f269af97a825
     14          35512           3200            185  9b6b67663caff197  01bcfdb46338199f
     15          31362           2560            206  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200             38  9b6b67663caff197  1b21b53707c358f6
     17          32796           2560            198  9b6b67663caff197  22bb6da8a0416390
     18            138             14              0  9b6b67663caff197  6862616b2eb03d7a
     19             67              4              1  9b6b67663caff197  754f937a72a32e15
     20            306              9              2  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          15923           6299            162  9b6b67663caff197  ea58e854dec6c4c0
     23            873             27              4  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21986e+08       43253760         571199  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             43  9b6b67663caff197  fa8ea32b53831861
     26            322              8              3  a56d04c363e13700  098c78d9fa04e08a
     27          24387          10207            128  a56d04c363e13700  1776424a4a9e8336
     28           8058           3655             47  a56d04c363e13700  20001b767bcd4beb
     29              4              4              1  a56d04c363e13700  28cbb1688adc06d1
     30             74              4              1  a56d04c363e13700  3b6df67f33774bd2
     31           2888           1568             28  a56d04c363e13700  60c4d4d4e0412413
     32          24923           6136            189  a56d04c363e13700  6689142888329f8c
     33          10763           5147             83  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              1  a56d04c363e13700  ab2f03b51a72512c
     35            191             15              3  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             67  abc675ef47e07b7f  174779975e86f455
     37            817             27             15  abc675ef47e07b7f  1992fcee9a199399
     38            112              7              0  abc675ef47e07b7f  87e7f12c017876ea
     39          11596           6134             65  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              0  abc675ef47e07b7f  adc0e7a2a634810f
     41             84              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             67  abc675ef47e07b7f  be993a2c079f97e1
     43            157              9              0  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88735e+08       34078720        1622373  abc675ef47e07b7f  e32e62722cfb2564
     45          50318           3840            427  abc675ef47e07b7f  e907806bc2eee8ac
