============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
     60         185606          86772            968  b37b183445c96596  0abcee64fc570d70
     61         703333         196479           2973  b37b183445c96596  0b8b4f34aabd7eb0
     62            809             27             13  b37b183445c96596  24b1019ffde88caa
     63    1.18219e+07        2368506          58969  b37b183445c96596  2e930d38ea32691b
     64             55              4              1  b37b183445c96596  3001b6fb84d61850
     65         144620         144620              0  b37b183445c96596  4c887614dd02f590
     66            288              9              4  b37b183445c96596  5a64f7ba7a51f79f
     67          58838          57848             20  b37b183445c96596  675726f7a60715aa
     68          16214           6195            142  b37b183445c96596  a5a6044a4c07d484
     69            177             10              2  b37b183445c96596  c52183c2bc48e9e5
============================================================
Thread 27
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    1.68283e+06        1411496          14842  0000000000000000  0000000000000000
     59          90643          72310            966  b37b183445c96596  011d2a5e7b19a5ee
     60         186496          86772           1022  b37b183445c96596  0abcee64fc570d70
     61         704672         198081           2140  b37b183445c96596  0b8b4f34aabd7eb0
     62            836             27             12  b37b183445c96596  24b1019ffde88caa
     63    1.41846e+07        2841426          56752  b37b183445c96596  2e930d38ea32691b
     64             69              4              0  b37b183445c96596  3001b6fb84d61850
     65         144620         144620            578  b37b183445c96596  4c887614dd02f590
     66            310              9              3  b37b183445c96596  5a64f7ba7a51f79f
     67          58667          57848            498  b37b183445c96596  675726f7a60715aa
     68          16489           6195            154  b37b183445c96596  a5a6044a4c07d484
     69            148             10              0  b37b183445c96596  c52183c2bc48e9e5
============================================================
Thread 28
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    4.10021e+06        2469318          24267  0000000000000000  0000000000000000
     59          89875          72310           1069  b37b183445c96596  011d2a5e7b19a5ee
     60         185053          86772           1058  b37b183445c96596  0abcee64fc570d70
     61         702111         196479           2151  b37b183445c96596  0b8b4f34aabd7eb0
     62            820             27              4  b37b183445c96596  24b1019ffde88caa
     63    1.17781e+07        2368506          47153  b37b183445c96596  2e930d38ea32691b
     64             55              4              0  b37b183445c96596  3001b6fb84d61850
     65         144620         144620            594  b37b183445c96596  4c887614dd02f590
     66            329              9              5  b37b183445c96596  5a64f7ba7a51f79f
     67          58531          57848            501  b37b183445c96596  675726f7a60715aa
     68          16737           6195            185  b37b183445c96596  a5a6044a4c07d484
     69            151             10              1  b37b183445c96596  c52183c2bc48e9e5
============================================================
Thread 29
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    1.67939e+06        1409562          12352  0000000000000000  0000000000000000
     59          90577          72310            773  b37b183445c96596  011d2a5e7b19a5ee
     60         186445          86772            891  b37b183445c96596  0abcee64fc570d70
     61         704580         198081           1822  b37b183445c96596  0b8b4f34aabd7eb0
     62            807             27              0  b37b183445c96596  24b1019ffde88caa
     63    1.41873e+07        2841426          48360  b37b183445c96596  2e930d38ea32691b
     64             55              4              0  b37b183445c96596  3001b6fb84d61850
     65         144620         144620            495  b37b183445c96596  4c887614dd02f590
     66            297              9              2  b37b183445c96596  5a64f7ba7a51f79f
     67          58173          57848            438  b37b183445c96596  675726f7a60715aa
     68          16123           6195            143  b37b183445c96596  a5a6044a4c07d484
     69            148             10              0  b37b183445c96596  c52183c2bc48e9e5
============================================================
Thread 30
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    4.05209e+06        2448242          24010  0000000000000000  0000000000000000
     59          89939          72310            983  b37b183445c96596  011d2a5e7b19a5ee
     60         185293          86772           1038  b37b183445c96596  0abcee64fc570d70
     61         703744         196479           2217  b37b183445c96596  0b8b4f34aabd7eb0
     62            824             27              3  b37b183445c96596  24b1019ffde88caa
     63    1.18187e+07        2368506          47404  b37b183445c96596  2e930d38ea32691b
     64             55              4              0  b37b183445c96596  3001b6fb84d61850
     65         144620         144620            566  b37b183445c96596  4c887614dd02f590
     66            327              9              4  b37b183445c96596  5a64f7ba7a51f79f
     67          58779          57848            543  b37b183445c96596  675726f7a60715aa
     68          16303           6195            162  b37b183445c96596  a5a6044a4c07d484
     69            171             10              3  b37b183445c96596  c52183c2bc48e9e5
============================================================
Thread 31
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    1.68081e+06        1414723          30228  0000000000000000  0000000000000000
     59          90694          72310            861  b37b183445c96596  011d2a5e7b19a5ee
     60         186598          86772            875  b37b183445c96596  0abcee64fc570d70
     61         703574         198081           1894  b37b183445c96596  0b8b4f34aabd7eb0
     62            808             27              1  b37b183445c96596  24b1019ffde88caa
     63    1.41816e+07        2841426          48466  b37b183445c96596  2e930d38ea32691b
     64             55              4              0  b37b183445c96596  3001b6fb84d61850
     65         144620         144620            527  b37b183445c96596  4c887614dd02f590
     66            364              9              7  b37b183445c96596  5a64f7ba7a51f79f
     67          58661          57848            410  b37b183445c96596  675726f7a60715aa
     68          15737           6195            144  b37b183445c96596  a5a6044a4c07d484
     69            179             10              0  b37b183445c96596  c52183c2bc48e9e5
